Time,0.000000,0.000000,-84
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-28
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-28
Time,0.000000,0.000000,-28
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-28
Time,0.000000,0.000000,-28
Time,0.000000,0.000000,-28
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
