Time,0.000000,0.000000,-83
Time,0.000000,0.000000,-81
Time,0.000000,0.000000,-81
Time,0.000000,0.000000,-81
Time,0.000000,0.000000,-81
Time,0.000000,0.000000,-81
Time,0.000000,0.000000,-81
Time,0.000000,0.000000,-83
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,Signal level not found
Time,0.000000,0.000000,Signal level not found
Time,0.000000,0.000000,Signal level not found
Time,0.000000,0.000000,-65
Time,0.000000,0.000000,-65
Time,0.000000,0.000000,-65
Time,0.000000,0.000000,-65
Time,0.000000,0.000000,-65
Time,0.000000,0.000000,Signal level not found
Time,0.000000,0.000000,Signal level not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,Signal level not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,Signal level not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,Signal level not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,Signal level not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,-55
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,-53
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,-55
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,-55
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,-55
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,-55
Time,0.000000,0.000000,-55
Time,0.000000,0.000000,-55
Time,0.000000,0.000000,-53
Time,0.000000,0.000000,-55
Time,0.000000,0.000000,-55
Time,0.000000,0.000000,-55
