Time,0.000000,0.000000,-36
Time,0.000000,0.000000,-36
Time,0.000000,0.000000,-35
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,-36
Time,0.000000,0.000000,-35
Time,0.000000,0.000000,-36
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
