Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,-27
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,ESSID not found
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-75
Time,0.000000,0.000000,-74
Time,0.000000,0.000000,-74
